Label,Distance,StrafingIntensity,AngularVelocity,ReactionTime
AI,1.200,0.163,4.800,-2.000
AI,1.178,0.163,3.356,-2.000
AI,1.156,0.127,2.345,-2.000
AI,1.167,0.127,6.850,-2.000
AI,1.183,0.127,4.810,-2.000
AI,1.199,0.127,3.374,-2.000
AI,1.213,0.127,2.366,-2.000
AI,1.226,0.089,1.659,-2.000
AI,1.217,0.089,13.186,-2.000
AI,1.205,0.089,9.188,-2.000
AI,1.192,0.089,6.458,-2.000
AI,1.178,0.089,4.529,-2.000
AI,1.165,0.076,3.173,-2.000
AI,1.160,0.076,4.195,-2.000
AI,1.156,0.076,2.939,-2.000
AI,1.153,0.076,2.058,-2.000
AI,1.149,0.076,1.441,-2.000
AI,1.147,0.207,1.008,-2.000
AI,1.125,0.207,6.233,-2.000
AI,1.138,0.207,4.371,-2.000
AI,1.158,0.207,3.063,-2.000
AI,1.178,0.207,2.145,-2.000
AI,1.195,0.137,1.501,-2.000
AI,1.228,0.137,10.312,-2.000
AI,1.256,0.137,7.195,-2.000
AI,1.277,0.137,5.018,-2.000
AI,1.296,0.137,3.473,-2.000
AI,1.308,0.187,2.452,-2.000
AI,1.305,0.187,5.553,-2.000
AI,1.291,0.187,3.891,-2.000
AI,1.285,0.187,2.730,-2.000
AI,1.277,0.187,1.931,-2.000
AI,1.270,0.245,1.398,-2.000
AI,1.213,0.245,12.532,-2.000
AI,1.205,0.245,8.731,-2.000
AI,1.229,0.245,6.132,-2.000
AI,1.253,0.245,4.298,-2.000
AI,1.272,0.097,3.009,-2.000
AI,1.291,0.097,11.390,-2.000
AI,1.308,0.097,7.960,-2.000
AI,1.325,0.097,5.623,-2.000
AI,1.341,0.097,4.007,-2.000
AI,1.354,0.004,2.921,-2.000
AI,1.296,0.004,16.232,-2.000
AI,1.288,0.004,11.363,-2.000
AI,1.288,0.004,7.928,-2.000
AI,1.291,0.004,5.568,-2.000
AI,1.293,0.323,3.904,-2.000
AI,1.303,0.323,15.771,-2.000
AI,1.314,0.323,11.122,-2.000
AI,1.326,0.323,7.857,-2.000
AI,1.339,0.323,5.624,-2.000
AI,1.353,0.068,4.069,-2.000
AI,1.318,0.068,15.791,-2.000
AI,1.284,0.068,11.167,-2.000
AI,1.252,0.068,7.935,-2.000
AI,1.234,0.068,5.662,-2.000
AI,1.238,0.058,4.011,-2.000
AI,1.246,0.058,33.623,-2.000
AI,1.254,0.058,23.543,-2.000
AI,1.261,0.058,16.486,-2.000
AI,1.267,0.058,11.545,-2.000
AI,1.272,0.146,8.059,-2.000
AI,1.302,0.146,11.641,-2.000
AI,1.335,0.146,7.824,-2.000
AI,1.370,0.146,5.217,-2.000
AI,1.407,0.146,3.405,-2.000
AI,1.445,0.117,2.182,-2.000
AI,1.424,0.117,11.320,-2.000
AI,1.404,0.117,7.818,-2.000
AI,1.387,0.117,5.413,-2.000
AI,1.371,0.117,3.748,-2.000
AI,1.358,0.093,2.646,-2.000
AI,1.354,0.093,8.154,-2.000
AI,1.350,0.093,5.698,-2.000
AI,1.347,0.093,3.970,-2.000
AI,1.344,0.093,2.765,-2.000
AI,1.342,0.117,1.941,-2.000
AI,1.338,0.117,5.517,-2.000
AI,1.338,0.117,3.884,-2.000
AI,1.341,0.117,2.848,-2.000
AI,1.347,0.117,2.279,-2.000
AI,1.356,0.089,2.044,-2.000
AI,1.370,0.089,18.640,-2.000
AI,1.386,0.089,13.074,-2.000
AI,1.403,0.089,9.150,-2.000
AI,5.679,0.000,6.975,-2.000
AI,5.679,0.184,13.155,-2.000
AI,5.658,0.184,10.679,-2.000
AI,5.636,0.184,7.556,-2.000
AI,5.613,0.184,5.391,-2.000
AI,5.589,0.184,3.861,-2.000
AI,5.565,0.332,2.783,-2.000
AI,5.515,0.332,7.532,-2.000
AI,5.465,0.332,5.302,-2.000
AI,5.414,0.332,3.734,-2.000
AI,5.363,0.332,2.638,-2.000
AI,5.311,0.352,1.877,-2.000
AI,5.305,0.352,20.711,-2.000
AI,5.298,0.352,14.472,-2.000
AI,5.291,0.352,10.107,-2.000
AI,5.285,0.352,7.035,-2.000
AI,5.278,0.422,4.918,-2.000
AI,5.230,0.422,23.522,-2.000
AI,5.181,0.422,16.462,-2.000
AI,5.133,0.422,11.521,-2.000
AI,5.085,0.422,8.036,-2.000
AI,5.037,0.434,5.644,-2.000
AI,5.054,0.434,11.702,-2.000
AI,5.072,0.434,8.228,-2.000
AI,5.089,0.434,5.841,-2.000
AI,5.106,0.434,4.161,-2.000
AI,5.124,0.519,2.983,-2.000
AI,5.098,0.519,14.326,-2.000
AI,5.072,0.519,10.010,-2.000
AI,5.047,0.519,6.972,-2.000
AI,5.021,0.519,4.879,-2.000
AI,4.996,0.564,3.411,-2.000
AI,5.010,0.564,10.648,-2.000
AI,5.024,0.564,7.451,-2.000
AI,5.039,0.564,5.252,-2.000
AI,5.053,0.564,3.709,-2.000
AI,5.068,0.613,2.632,-2.000
AI,5.008,0.613,3.072,-2.000
AI,4.948,0.613,2.209,-2.000
AI,4.888,0.613,1.621,-2.000
AI,4.829,0.613,1.229,-2.000
AI,4.769,0.595,0.980,-2.000
AI,4.812,0.595,10.885,-2.000
AI,4.854,0.595,7.590,-2.000
AI,4.897,0.595,5.327,-2.000
AI,4.939,0.595,3.739,-2.000
AI,4.982,0.601,2.632,-2.000
AI,4.980,0.601,10.133,-2.000
AI,4.978,0.601,7.093,-2.000
AI,4.976,0.601,5.001,-2.000
AI,4.974,0.601,3.535,-2.000
AI,4.972,0.620,2.515,-2.000
AI,4.938,0.620,7.253,-2.000
AI,4.951,0.620,5.100,-2.000
AI,4.964,0.620,3.586,-2.000
AI,4.976,0.620,2.526,-2.000
AI,4.987,0.354,1.785,-2.000
AI,4.904,0.354,10.092,-2.000
AI,4.821,0.354,7.047,-2.000
AI,4.738,0.354,4.944,-2.000
AI,4.655,0.354,3.464,-2.000
AI,4.572,0.205,2.424,-2.000
AI,4.476,0.205,12.958,-2.000
AI,4.381,0.205,9.054,-2.000
AI,4.286,0.205,6.389,-2.000
AI,4.192,0.205,4.513,-2.000
AI,4.098,0.213,18.162,0.300
AI,3.501,0.213,12.807,-2.000
AI,2.918,0.213,8.927,-2.000
AI,2.355,0.213,6.274,-2.000
AI,1.829,0.213,4.400,-2.000
AI,1.476,0.213,3.082,-2.000
AI,1.468,0.225,8.181,-2.000
AI,1.414,0.225,12.020,-2.000
AI,1.352,0.225,8.537,-2.000
AI,1.306,0.225,6.090,-2.000
AI,1.293,0.259,4.417,-2.000
AI,1.288,0.259,10.638,-2.000
AI,1.287,0.259,7.450,-2.000
AI,1.287,0.259,5.255,-2.000
AI,1.288,0.259,3.709,-2.000
AI,1.288,0.256,2.623,-2.000
AI,1.290,0.256,13.018,-2.000
AI,1.291,0.256,9.075,-2.000
AI,1.293,0.256,6.381,-2.000
AI,1.294,0.256,4.478,-2.000
AI,1.295,0.166,3.140,-2.000
AI,1.313,0.166,10.847,-2.000
AI,1.332,0.166,7.564,-2.000
AI,1.350,0.166,5.307,-2.000
AI,1.369,0.166,3.721,-2.000
AI,1.388,0.212,2.615,-2.000
AI,1.377,0.212,7.608,-2.000
AI,1.367,0.212,5.274,-2.000
AI,1.357,0.212,3.636,-2.000
AI,1.347,0.212,2.496,-2.000
AI,1.337,0.249,1.715,-2.000
AI,1.385,0.249,5.802,-2.000
AI,1.433,0.249,4.191,-2.000
AI,1.482,0.249,3.064,-2.000
AI,1.531,0.249,2.281,-2.000
AI,1.580,0.258,1.740,-2.000
AI,1.661,0.258,5.049,-2.000
AI,1.743,0.258,3.551,-2.000
AI,1.825,0.258,2.509,-2.000
AI,1.908,0.258,1.791,-2.000
AI,1.990,0.270,1.303,-2.000
AI,2.049,0.270,8.841,-2.000
AI,2.107,0.270,6.225,-2.000
AI,2.165,0.270,4.383,-2.000
AI,2.224,0.270,3.094,-2.000
AI,2.282,0.258,2.198,-2.000
AI,2.374,0.258,15.977,-2.000
AI,2.465,0.258,11.198,-2.000
AI,2.556,0.258,7.829,-2.000
AI,2.648,0.258,5.514,-2.000
AI,2.739,0.265,3.886,-2.000
AI,2.828,0.265,12.350,-2.000
AI,2.916,0.265,8.584,-2.000
AI,3.005,0.265,6.008,-2.000
AI,3.094,0.265,4.193,-2.000
AI,3.182,0.250,2.921,-2.000
AI,3.274,0.250,17.457,-2.000
AI,3.366,0.250,12.259,-2.000
AI,3.459,0.250,8.588,-2.000
AI,3.551,0.250,6.071,-2.000
AI,3.643,0.249,4.296,-2.000
AI,3.735,0.249,24.713,-2.000
AI,3.827,0.249,17.294,-2.000
AI,3.920,0.249,12.101,-2.000
AI,4.012,0.249,8.436,-2.000
AI,4.104,0.243,5.923,-2.000
AI,4.197,0.243,13.148,-2.000
AI,4.230,0.243,9.159,-2.000
AI,4.263,0.243,6.435,-2.000
AI,4.296,0.243,4.511,-2.000
AI,4.329,0.257,3.159,-2.000
AI,4.362,0.257,11.932,-2.000
AI,4.394,0.257,8.325,-2.000
AI,4.427,0.257,5.851,-2.000
AI,4.459,0.257,4.107,-2.000
AI,4.492,0.266,2.884,-2.000
AI,4.553,0.266,23.576,-2.000
AI,4.614,0.266,16.495,-2.000
AI,4.676,0.266,11.537,-2.000
AI,4.737,0.266,8.039,-2.000
AI,4.799,0.237,5.635,-2.000
AI,4.834,0.237,17.356,-2.000
AI,4.870,0.237,12.149,-2.000
AI,4.905,0.237,8.472,-2.000
AI,4.941,0.237,5.951,-2.000
AI,4.976,0.237,4.172,-2.000
AI,5.009,0.237,9.694,-2.000
AI,5.041,0.237,6.766,-2.000
AI,5.074,0.237,4.744,-2.000
AI,5.107,0.237,3.322,-2.000
AI,5.140,0.246,2.325,-2.000
AI,5.172,0.246,9.253,-1.000
AI,5.205,0.246,6.508,-2.000
AI,5.238,0.246,4.569,-2.000
AI,5.270,0.246,3.206,-2.000
AI,5.303,0.232,2.250,-2.000
AI,5.348,0.232,14.502,-2.000
AI,5.392,0.232,10.156,-2.000
AI,5.437,0.232,7.095,-2.000
AI,5.482,0.232,4.984,-2.000
AI,5.526,0.314,3.499,-2.000
AI,5.583,0.314,4.952,-2.000
AI,5.639,0.314,3.465,-2.000
AI,5.696,0.314,2.423,-2.000
AI,5.752,0.314,1.695,-2.000
AI,5.808,0.364,1.189,-2.000
AI,5.841,0.364,8.803,-2.000
AI,5.874,0.364,6.179,-2.000
AI,5.907,0.364,4.328,-2.000
AI,5.940,0.364,3.029,-2.000
AI,5.973,0.480,2.120,-2.000
AI,6.010,0.480,19.321,-2.000
AI,6.047,0.480,13.574,-2.000
AI,6.084,0.480,9.510,-2.000
AI,6.122,0.480,6.738,-2.000
AI,6.159,0.520,4.780,-2.000
AI,6.159,0.520,21.738,-2.000
AI,6.159,0.520,15.226,-2.000
AI,6.159,0.520,10.668,-2.000
AI,6.159,0.520,7.458,-2.000
AI,6.159,0.577,5.248,-2.000
AI,6.186,0.577,19.937,-2.000
AI,6.213,0.577,13.954,-2.000
AI,6.240,0.577,9.767,-2.000
AI,6.267,0.577,6.821,-2.000
AI,6.294,0.561,4.790,-2.000
AI,6.288,0.561,18.365,-2.000
AI,6.282,0.561,12.858,-2.000
AI,6.276,0.561,8.966,-2.000
AI,6.270,0.561,6.306,-2.000
AI,6.264,0.532,4.431,-2.000
AI,6.265,0.532,14.332,-2.000
AI,6.266,0.532,9.982,-2.000
AI,6.267,0.532,6.920,-2.000
AI,6.268,0.532,4.809,-2.000
AI,6.269,0.491,3.327,-2.000
AI,6.245,0.491,29.586,-2.000
AI,6.221,0.491,20.752,-2.000
AI,6.197,0.491,14.569,-2.000
AI,6.173,0.491,10.241,-2.000
AI,6.149,0.468,7.195,-2.000
AI,6.179,0.468,16.688,-2.000
AI,6.208,0.468,11.671,-2.000
AI,6.237,0.468,8.132,-2.000
AI,6.267,0.468,5.704,-2.000
AI,6.296,0.425,3.994,-2.000
AI,6.254,0.425,20.666,-2.000
AI,6.210,0.425,14.448,-2.000
AI,6.163,0.425,10.097,-2.000
AI,6.115,0.425,7.033,-2.000
AI,6.064,0.385,4.921,-2.000
AI,6.013,0.385,5.123,-2.000
AI,5.961,0.385,3.609,-2.000
AI,5.906,0.385,2.549,-2.000
AI,5.848,0.385,1.809,-2.000
AI,5.788,0.351,1.296,-2.000
AI,5.753,0.351,10.205,-2.000
AI,5.715,0.351,7.146,-2.000
AI,5.675,0.351,5.037,-2.000
AI,5.632,0.351,3.554,-2.000
AI,5.587,0.200,2.516,-2.000
AI,5.541,0.200,37.639,-2.000
AI,5.493,0.200,26.337,-2.000
AI,5.442,0.200,18.426,-2.000
AI,5.388,0.200,12.889,-2.000
AI,5.333,0.381,8.975,-2.000
AI,5.274,0.381,27.931,-2.000
AI,5.212,0.381,19.571,-2.000
AI,5.148,0.381,13.720,-2.000
AI,5.082,0.381,9.626,-2.000
AI,5.014,0.025,6.747,-2.000
AI,5.009,0.025,8.770,-2.000
AI,5.001,0.025,6.161,-2.000
AI,4.992,0.025,4.319,-2.000
AI,4.979,0.025,3.025,-2.000
AI,4.965,0.473,2.118,-2.000
AI,4.902,0.473,11.510,-2.000
AI,4.838,0.473,8.041,-2.000
AI,4.772,0.473,5.661,-2.000
AI,4.703,0.473,3.988,-2.000
AI,4.633,0.093,2.822,-2.000
AI,4.646,0.093,7.968,-2.000
AI,4.656,0.093,5.597,-2.000
AI,4.664,0.093,3.926,-2.000
AI,4.670,0.093,2.753,-2.000
AI,4.673,0.106,1.930,-2.000
AI,4.675,0.106,14.488,-2.000
AI,4.674,0.106,10.134,-2.000
AI,4.671,0.106,7.068,-2.000
AI,4.665,0.106,4.953,-2.000
AI,4.658,0.137,3.466,-2.000
AI,4.648,0.137,23.797,-2.000
AI,4.635,0.137,16.666,-2.000
AI,4.621,0.137,11.675,-2.000
AI,4.604,0.137,8.155,-2.000
AI,4.586,0.118,5.740,-2.000
AI,4.549,0.118,10.398,-2.000
AI,4.628,0.118,7.259,-2.000
AI,4.765,0.118,5.103,-2.000
AI,4.903,0.118,3.584,-2.000
AI,5.041,0.285,2.516,-2.000
AI,5.040,0.285,9.290,-2.000
AI,5.038,0.285,6.540,-2.000
AI,5.037,0.285,4.597,-2.000
AI,5.036,0.285,3.230,-2.000
AI,5.035,0.174,2.271,-2.000
AI,5.086,0.174,7.143,-2.000
AI,5.137,0.174,5.039,-2.000
AI,5.188,0.174,3.561,-2.000
AI,5.240,0.174,2.528,-2.000
AI,5.292,0.071,1.809,-2.000
AI,5.238,0.071,17.206,-2.000
AI,5.184,0.071,12.048,-2.000
AI,5.130,0.071,8.407,-2.000
AI,5.077,0.071,5.912,-2.000
AI,5.023,0.154,4.153,-2.000
AI,4.984,0.154,9.911,-2.000
AI,4.944,0.154,6.915,-2.000
AI,4.905,0.154,4.848,-2.000
AI,4.866,0.154,3.395,-2.000
AI,4.828,0.009,2.676,0.480
AI,4.193,0.009,1.645,-2.000
AI,3.564,0.009,1.152,-2.000
AI,2.943,0.009,0.806,-2.000
AI,2.332,0.009,0.564,-2.000
AI,1.737,0.009,0.394,-2.000
AI,1.306,0.278,1.146,-2.000
AI,1.309,0.278,4.481,-2.000
AI,1.311,0.278,3.098,-2.000
AI,1.315,0.278,2.145,-2.000
AI,1.319,0.062,1.519,-2.000
AI,1.214,0.062,9.448,-2.000
AI,1.161,0.062,6.747,-2.000
AI,1.173,0.062,4.755,-2.000
AI,1.194,0.062,3.349,-2.000
AI,1.214,0.068,2.361,-2.000
AI,1.210,0.068,11.822,-2.000
AI,1.210,0.068,8.461,-2.000
AI,1.212,0.068,6.213,-2.000
AI,1.217,0.068,4.696,-2.000
AI,1.224,0.092,3.711,-2.000
AI,1.176,0.092,16.059,-2.000
AI,1.154,0.092,11.255,-2.000
AI,1.135,0.092,7.865,-2.000
AI,1.127,0.092,5.532,-2.000
AI,1.138,0.102,3.886,-2.000
AI,1.125,0.102,19.883,-2.000
AI,1.132,0.102,13.931,-2.000
AI,1.146,0.102,9.761,-2.000
AI,1.161,0.102,6.824,-2.000
AI,1.174,0.106,4.793,-2.000
AI,1.163,0.106,27.303,-2.000
AI,1.148,0.106,19.113,-2.000
AI,1.133,0.106,13.380,-2.000
AI,1.125,0.106,9.324,-2.000
AI,1.135,0.110,6.555,-2.000
AI,1.122,0.110,12.823,-2.000
AI,1.137,0.110,8.940,-2.000
AI,1.154,0.110,6.284,-2.000
AI,1.171,0.110,4.408,-2.000
AI,1.186,0.132,3.089,-2.000
AI,1.182,0.132,13.350,-2.000
AI,1.175,0.132,9.298,-2.000
AI,1.167,0.132,6.534,-2.000
AI,1.159,0.132,4.581,-2.000
AI,1.151,0.136,3.208,-2.000
AI,1.161,0.136,8.681,-2.000
AI,1.173,0.136,6.101,-2.000
AI,1.185,0.136,4.279,-2.000
AI,1.195,0.136,2.999,-2.000
AI,1.205,0.160,2.101,-2.000
AI,1.204,0.160,13.844,-2.000
AI,1.201,0.160,9.691,-2.000
AI,1.197,0.160,6.767,-2.000
AI,1.194,0.160,4.748,-2.000
AI,1.190,0.173,3.327,-2.000
AI,1.192,0.173,8.873,-2.000
AI,1.195,0.173,6.235,-2.000
AI,1.197,0.173,4.373,-2.000
AI,1.200,0.173,3.064,-2.000
AI,1.202,0.182,2.146,-2.000
AI,1.191,0.182,15.256,-2.000
AI,1.176,0.182,10.680,-2.000
AI,1.162,0.182,7.454,-2.000
AI,1.147,0.182,5.232,-2.000
AI,1.133,0.204,3.667,-2.000
AI,1.142,0.204,7.246,-2.000
AI,1.154,0.204,5.086,-2.000
AI,1.165,0.204,3.565,-2.000
AI,1.176,0.204,2.497,-2.000
AI,1.186,0.207,1.748,-2.000
AI,1.189,0.207,25.187,-2.000
AI,1.190,0.207,17.631,-2.000
AI,1.192,0.207,12.342,-2.000
AI,1.192,0.207,8.605,-2.000
AI,1.193,0.228,6.046,-2.000
AI,1.198,0.228,15.402,-2.000
AI,1.202,0.228,10.782,-2.000
AI,1.207,0.228,7.525,-2.000
AI,1.211,0.228,5.283,-2.000
AI,1.215,0.241,3.704,-2.000
AI,1.206,0.241,7.788,-2.000
AI,1.194,0.241,5.468,-2.000
AI,1.182,0.241,3.833,-2.000
AI,1.169,0.241,2.685,-2.000
AI,1.158,0.240,1.880,-2.000
AI,1.160,0.240,31.116,-2.000
AI,1.167,0.240,21.797,-2.000
AI,1.175,0.240,15.271,-2.000
AI,1.182,0.240,10.702,-2.000
AI,1.190,0.250,7.482,-2.000
AI,1.197,0.250,9.235,-2.000
AI,1.203,0.250,6.487,-2.000
AI,1.209,0.250,4.547,-2.000
AI,1.214,0.250,3.183,-2.000
AI,1.219,0.272,2.226,-2.000
AI,1.203,0.272,14.655,-2.000
AI,1.182,0.272,10.263,-2.000
AI,1.160,0.272,7.168,-2.000
AI,1.138,0.272,5.032,-2.000
AI,1.125,0.280,3.529,-2.000
AI,1.123,0.280,4.896,-2.000
AI,1.132,0.280,3.430,-2.000
AI,1.142,0.280,2.401,-2.000
AI,1.151,0.280,1.680,-2.000
AI,1.160,0.278,1.175,-2.000
AI,1.160,0.278,7.457,-2.000
AI,1.158,0.278,5.234,-2.000
AI,1.156,0.278,3.668,-2.000
AI,1.154,0.278,2.569,-2.000
AI,1.152,0.279,1.799,-2.000
AI,1.161,0.279,19.759,-2.000
AI,1.172,0.279,13.831,-2.000
AI,1.183,0.279,9.681,-2.000
AI,1.193,0.279,6.761,-2.000
AI,1.202,0.296,4.743,-2.000
AI,1.194,0.296,18.872,-2.000
AI,1.183,0.296,13.216,-2.000
AI,1.172,0.296,9.214,-2.000
AI,1.160,0.296,6.480,-2.000
AI,1.149,0.286,4.547,-2.000
AI,1.147,0.286,8.724,-2.000
AI,1.148,0.286,6.128,-2.000
AI,1.149,0.286,4.296,-2.000
AI,1.150,0.286,3.008,-2.000
AI,1.151,0.295,2.106,-2.000
AI,1.150,0.295,9.251,-2.000
AI,1.148,0.295,6.503,-2.000
AI,1.146,0.295,4.562,-2.000
AI,1.145,0.295,3.196,-2.000
AI,1.143,0.276,2.238,-2.000
AI,1.148,0.276,10.585,-2.000
AI,1.153,0.276,7.418,-2.000
AI,1.159,0.276,5.248,-2.000
AI,1.165,0.276,3.738,-2.000
AI,1.171,0.272,2.703,-2.000
AI,1.224,0.272,28.964,-2.000
AI,1.279,0.272,20.318,-2.000
AI,1.333,0.272,14.269,-2.000
AI,1.388,0.272,10.038,-2.000
AI,1.443,0.244,7.063,-2.000
AI,1.480,0.244,11.811,-2.000
AI,1.516,0.244,8.246,-2.000
AI,1.553,0.244,5.806,-2.000
AI,1.589,0.244,4.093,-2.000
AI,1.626,0.242,2.900,-2.000
AI,1.706,0.242,4.559,-2.000
AI,1.786,0.242,3.169,-2.000
AI,1.866,0.242,2.206,-2.000
AI,1.947,0.242,1.544,-2.000
AI,2.028,0.251,1.098,-2.000
AI,2.097,0.251,7.950,-2.000
AI,2.166,0.251,5.585,-2.000
AI,2.235,0.251,3.923,-2.000
AI,2.304,0.251,2.762,-2.000
AI,2.373,0.245,1.954,-2.000
AI,2.439,0.245,12.371,-2.000
AI,2.506,0.245,8.640,-2.000
AI,2.573,0.245,6.085,-2.000
AI,2.639,0.245,4.285,-2.000
AI,2.706,0.243,3.024,-2.000
AI,2.768,0.243,7.952,-2.000
AI,2.829,0.243,5.603,-2.000
AI,2.890,0.243,3.950,-2.000
AI,2.952,0.243,2.791,-2.000
AI,3.014,0.232,1.984,-2.000
AI,3.106,0.232,14.984,-2.000
AI,3.198,0.232,10.502,-2.000
AI,3.290,0.232,7.344,-2.000
AI,3.383,0.232,5.169,-2.000
AI,3.475,0.219,3.639,-2.000
AI,3.568,0.219,2.310,-2.000
AI,3.661,0.219,1.628,-2.000
AI,3.753,0.219,1.155,-2.000
AI,3.846,0.219,0.829,-2.000
AI,3.939,0.226,0.606,-2.000
AI,4.022,0.226,8.172,-2.000
AI,4.105,0.226,5.716,-2.000
AI,4.188,0.226,3.986,-2.000
AI,4.271,0.226,2.772,-2.000
AI,4.353,0.223,1.923,-2.000
AI,4.430,0.223,10.651,-2.000
AI,4.447,0.223,7.459,-2.000
AI,4.463,0.223,5.260,-2.000
AI,4.480,0.223,3.711,-2.000
AI,4.497,0.210,2.625,-2.000
AI,4.527,0.210,3.721,-2.000
AI,4.557,0.210,2.621,-2.000
AI,4.587,0.210,1.851,-2.000
AI,4.616,0.210,1.314,-2.000
AI,4.646,0.223,0.940,-2.000
AI,4.702,0.223,14.371,-2.000
AI,4.758,0.223,10.014,-2.000
AI,4.815,0.223,6.947,-2.000
AI,4.872,0.223,4.835,-2.000
AI,4.931,0.254,3.356,-2.000
AI,4.961,0.254,18.401,-2.000
AI,4.990,0.254,12.904,-2.000
AI,5.020,0.254,9.017,-2.000
AI,5.049,0.254,6.356,-2.000
AI,5.078,0.211,4.476,-2.000
AI,5.103,0.211,17.447,-2.000
AI,5.127,0.211,12.208,-2.000
AI,5.152,0.211,8.508,-2.000
AI,5.176,0.211,5.974,-2.000
AI,5.201,0.201,4.187,-2.000
AI,5.234,0.201,4.484,-1.000
AI,5.268,0.201,3.143,-2.000
AI,5.302,0.201,2.204,-2.000
AI,5.336,0.201,1.548,-2.000
AI,5.371,0.203,1.093,-2.000
AI,5.464,0.203,6.352,-2.000
AI,5.557,0.203,4.437,-2.000
AI,5.651,0.203,3.092,-2.000
AI,5.744,0.203,2.149,-2.000
AI,5.837,0.223,1.489,-2.000
AI,5.919,0.223,15.499,-2.000
AI,6.001,0.223,10.853,-2.000
AI,6.084,0.223,7.579,-2.000
AI,6.166,0.223,5.325,-2.000
AI,6.248,0.254,3.738,-2.000
AI,6.340,0.254,7.901,-2.000
AI,6.433,0.254,5.558,-2.000
AI,6.525,0.254,3.908,-2.000
AI,6.617,0.254,2.749,-2.000
AI,6.710,0.269,1.938,-2.000
AI,6.716,0.269,13.866,-2.000
AI,6.723,0.269,9.708,-2.000
AI,6.730,0.269,6.781,-2.000
AI,6.737,0.269,4.760,-2.000
AI,6.743,0.461,3.339,-2.000
AI,6.772,0.461,4.092,-2.000
AI,6.802,0.461,2.856,-2.000
AI,6.831,0.461,1.993,-2.000
AI,6.860,0.461,1.392,-2.000
AI,6.889,0.516,0.978,-2.000
AI,6.887,0.516,7.378,-2.000
AI,6.885,0.516,5.200,-2.000
AI,6.882,0.516,3.669,-2.000
AI,6.880,0.516,2.597,-2.000
AI,6.878,0.509,1.851,-2.000
AI,6.885,0.509,4.113,-2.000
AI,6.891,0.509,2.880,-2.000
AI,6.898,0.509,2.019,-2.000
AI,6.905,0.509,1.423,-2.000
AI,6.912,0.474,1.013,-2.000
AI,6.888,0.474,9.756,-2.000
AI,6.864,0.474,6.817,-2.000
AI,6.841,0.474,4.788,-2.000
AI,6.817,0.474,3.363,-2.000
AI,6.793,0.425,2.367,-2.000
AI,6.721,0.425,18.547,-2.000
AI,6.649,0.425,12.981,-2.000
AI,6.576,0.425,9.046,-2.000
AI,6.504,0.425,6.359,-2.000
AI,6.432,0.589,4.462,-2.000
AI,6.375,0.589,3.753,-2.000
AI,6.319,0.589,2.583,-2.000
AI,6.263,0.589,1.768,-2.000
AI,6.207,0.589,1.207,-2.000
AI,6.152,0.339,0.831,-2.000
AI,6.099,0.339,13.412,-2.000
AI,5.994,0.339,9.346,-2.000
AI,5.889,0.339,6.572,-2.000
AI,5.784,0.339,4.612,-2.000
AI,5.678,0.176,10.524,0.100
AI,5.051,0.176,8.845,-2.000
AI,4.436,0.176,6.215,-2.000
AI,3.835,0.176,4.359,-2.000
AI,3.255,0.176,3.054,-2.000
AI,2.706,0.176,2.139,-2.000
AI,2.288,0.180,6.073,-2.000
AI,2.354,0.180,38.418,-2.000
AI,2.418,0.180,26.910,-2.000
AI,2.482,0.180,18.853,-2.000
AI,2.546,0.295,13.213,-2.000
AI,2.557,0.295,21.931,-2.000
AI,2.570,0.295,15.045,-2.000
AI,2.584,0.295,10.251,-2.000
AI,2.600,0.295,6.903,-2.000
AI,2.617,0.034,4.646,-2.000
AI,2.543,0.034,12.199,-2.000
AI,2.470,0.034,8.507,-2.000
AI,2.397,0.034,5.974,-2.000
AI,2.324,0.034,4.185,-2.000
AI,2.252,0.152,2.931,-2.000
AI,2.124,0.152,20.885,-2.000
AI,1.995,0.152,14.602,-2.000
AI,1.868,0.152,10.201,-2.000
AI,1.741,0.152,7.099,-2.000
AI,1.615,0.128,4.958,-2.000
AI,1.603,0.128,9.714,-2.000
AI,1.590,0.128,6.736,-2.000
AI,1.578,0.128,4.680,-2.000
AI,1.566,0.128,3.235,-2.000
AI,1.554,0.159,2.223,-2.000
AI,1.603,0.159,3.220,-2.000
AI,1.652,0.159,2.261,-2.000
AI,1.701,0.159,1.594,-2.000
AI,1.750,0.159,1.134,-2.000
AI,1.800,0.039,0.821,-2.000
AI,1.828,0.039,17.426,-2.000
AI,1.856,0.039,12.201,-2.000
AI,1.884,0.039,8.512,-2.000
AI,1.912,0.039,5.985,-2.000
AI,1.940,0.139,4.203,-2.000
AI,1.956,0.139,1.568,-2.000
AI,1.971,0.139,1.093,-2.000
AI,1.987,0.139,0.766,-2.000
AI,2.003,0.139,0.544,-2.000
AI,2.019,0.108,0.400,-2.000
AI,2.060,0.108,10.198,-2.000
AI,2.101,0.108,7.106,-2.000
AI,2.142,0.108,4.971,-2.000
AI,2.183,0.108,3.468,-2.000
AI,2.224,0.026,2.413,-2.000
AI,2.285,0.026,19.255,-2.000
AI,2.346,0.026,13.476,-2.000
AI,2.406,0.026,9.386,-2.000
AI,2.467,0.026,6.595,-2.000
AI,2.528,0.006,4.622,-2.000
AI,2.622,0.006,13.438,-2.000
AI,2.715,0.006,9.363,-2.000
AI,2.809,0.006,6.582,-2.000
AI,2.903,0.006,4.617,-2.000
AI,2.997,0.065,3.234,-2.000
